Time Series Search Export,Search term,Search filters,,Last update of Central bank policy rates data,Downloaded at,Source,Source URL,Download URL,About Central bank policy rates
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-03-31,F:Free,,A:Normal value,5.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-04-30,F:Free,,A:Normal value,6.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-05-31,F:Free,,A:Normal value,6.13
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-06-30,F:Free,,A:Normal value,5.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-07-31,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-08-31,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-09-30,F:Free,,A:Normal value,5.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-10-31,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-11-30,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1968-12-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-01-31,F:Free,,A:Normal value,6.38
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-02-28,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-03-31,F:Free,,A:Normal value,6.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-04-30,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-05-31,F:Free,,A:Normal value,9.38
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-06-30,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-07-31,F:Free,,A:Normal value,8.75
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-08-31,F:Free,,A:Normal value,9.75
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-09-30,F:Free,,A:Normal value,8.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-10-31,F:Free,,A:Normal value,9.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-11-30,F:Free,,A:Normal value,9.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1969-12-31,F:Free,,A:Normal value,5.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-01-31,F:Free,,A:Normal value,9.38
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-02-28,F:Free,,A:Normal value,8.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-03-31,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-04-30,F:Free,,A:Normal value,8.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-05-31,F:Free,,A:Normal value,7.88
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-06-30,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-07-31,F:Free,,A:Normal value,6.75
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-08-31,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-09-30,F:Free,,A:Normal value,5.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-10-31,F:Free,,A:Normal value,6.13
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-11-30,F:Free,,A:Normal value,5.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1970-12-31,F:Free,,A:Normal value,3.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-01-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-02-28,F:Free,,A:Normal value,3.38
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-03-31,F:Free,,A:Normal value,4.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-04-30,F:Free,,A:Normal value,4.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-05-31,F:Free,,A:Normal value,4.88
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-06-30,F:Free,,A:Normal value,4.75
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-07-31,F:Free,,A:Normal value,5.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-08-31,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-09-30,F:Free,,A:Normal value,5.38
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-10-31,F:Free,,A:Normal value,5.13
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-11-30,F:Free,,A:Normal value,4.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1971-12-31,F:Free,,A:Normal value,3.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-01-31,F:Free,,A:Normal value,3.13
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-02-29,F:Free,,A:Normal value,3.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-03-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-04-30,F:Free,,A:Normal value,4.31
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-05-31,F:Free,,A:Normal value,4.75
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-06-30,F:Free,,A:Normal value,4.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-07-31,F:Free,,A:Normal value,4.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-08-31,F:Free,,A:Normal value,5.13
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-09-30,F:Free,,A:Normal value,4.88
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-10-31,F:Free,,A:Normal value,4.88
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-11-30,F:Free,,A:Normal value,5.19
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1972-12-31,F:Free,,A:Normal value,5.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-01-31,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-02-28,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-03-31,F:Free,,A:Normal value,7.38
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-04-30,F:Free,,A:Normal value,7.63
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-05-31,F:Free,,A:Normal value,8.13
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-06-30,F:Free,,A:Normal value,8.88
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-07-31,F:Free,,A:Normal value,11.22
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-08-31,F:Free,,A:Normal value,11.22
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-09-30,F:Free,,A:Normal value,10.82
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-10-31,F:Free,,A:Normal value,10.61
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-11-30,F:Free,,A:Normal value,10.34
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1973-12-31,F:Free,,A:Normal value,9.83
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-01-31,F:Free,,A:Normal value,9.31
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-02-28,F:Free,,A:Normal value,8.87
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-03-31,F:Free,,A:Normal value,9.95
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-04-30,F:Free,,A:Normal value,11.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-05-31,F:Free,,A:Normal value,11.64
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-06-30,F:Free,,A:Normal value,13.31
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-07-31,F:Free,,A:Normal value,12.06
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-08-31,F:Free,,A:Normal value,11.6
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-09-30,F:Free,,A:Normal value,11.11
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-10-31,F:Free,,A:Normal value,9.66
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-11-30,F:Free,,A:Normal value,9.47
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1974-12-31,F:Free,,A:Normal value,3.87
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-01-31,F:Free,,A:Normal value,6.76
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-02-28,F:Free,,A:Normal value,6.07
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-03-31,F:Free,,A:Normal value,5.39
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-04-30,F:Free,,A:Normal value,7.03
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-05-31,F:Free,,A:Normal value,5.23
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-06-30,F:Free,,A:Normal value,5.97
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-07-31,F:Free,,A:Normal value,6.23
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-08-31,F:Free,,A:Normal value,6.13
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-09-30,F:Free,,A:Normal value,6.22
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-10-31,F:Free,,A:Normal value,5.65
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-11-30,F:Free,,A:Normal value,5.29
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1975-12-31,F:Free,,A:Normal value,5.37
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-01-31,F:Free,,A:Normal value,4.84
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-02-29,F:Free,,A:Normal value,4.89
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-03-31,F:Free,,A:Normal value,5.07
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-04-30,F:Free,,A:Normal value,5.1
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-05-31,F:Free,,A:Normal value,5.67
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-06-30,F:Free,,A:Normal value,5.71
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-07-31,F:Free,,A:Normal value,5.32
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-08-31,F:Free,,A:Normal value,5.31
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-09-30,F:Free,,A:Normal value,5.31
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-10-31,F:Free,,A:Normal value,5.02
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-11-30,F:Free,,A:Normal value,4.69
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1976-12-31,F:Free,,A:Normal value,4.17
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-01-31,F:Free,,A:Normal value,4.65
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-02-28,F:Free,,A:Normal value,4.73
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-03-31,F:Free,,A:Normal value,4.72
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-04-30,F:Free,,A:Normal value,5.12
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-05-31,F:Free,,A:Normal value,5.47
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-06-30,F:Free,,A:Normal value,5.64
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-07-31,F:Free,,A:Normal value,5.86
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-08-31,F:Free,,A:Normal value,6.03
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-09-30,F:Free,,A:Normal value,6.46
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-10-31,F:Free,,A:Normal value,6.6
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-11-30,F:Free,,A:Normal value,6.56
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1977-12-31,F:Free,,A:Normal value,6.53
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-01-31,F:Free,,A:Normal value,6.79
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-02-28,F:Free,,A:Normal value,6.83
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-03-31,F:Free,,A:Normal value,6.97
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-04-30,F:Free,,A:Normal value,7.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-05-31,F:Free,,A:Normal value,7.43
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-06-30,F:Free,,A:Normal value,8.01
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-07-31,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-08-31,F:Free,,A:Normal value,8.4
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-09-30,F:Free,,A:Normal value,8.9
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-10-31,F:Free,,A:Normal value,9.35
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-11-30,F:Free,,A:Normal value,9.94
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1978-12-31,F:Free,,A:Normal value,10.84
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-01-31,F:Free,,A:Normal value,10.57
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-02-28,F:Free,,A:Normal value,10.24
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-03-31,F:Free,,A:Normal value,10.07
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-04-30,F:Free,,A:Normal value,10.43
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-05-31,F:Free,,A:Normal value,10.31
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-06-30,F:Free,,A:Normal value,10.54
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-07-31,F:Free,,A:Normal value,10.81
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-08-31,F:Free,,A:Normal value,11.29
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-09-30,F:Free,,A:Normal value,12.16
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-10-31,F:Free,,A:Normal value,14.82
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-11-30,F:Free,,A:Normal value,13.96
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1979-12-31,F:Free,,A:Normal value,14.77
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-01-31,F:Free,,A:Normal value,13.4
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-02-29,F:Free,,A:Normal value,16.33
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-03-31,F:Free,,A:Normal value,19.85
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-04-30,F:Free,,A:Normal value,14.64
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-05-31,F:Free,,A:Normal value,11.06
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-06-30,F:Free,,A:Normal value,10.44
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-07-31,F:Free,,A:Normal value,9.93
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-08-31,F:Free,,A:Normal value,10.74
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-09-30,F:Free,,A:Normal value,13.19
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-10-31,F:Free,,A:Normal value,13.77
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-11-30,F:Free,,A:Normal value,18.56
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1980-12-31,F:Free,,A:Normal value,22.0
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-01-31,F:Free,,A:Normal value,17.25
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-02-28,F:Free,,A:Normal value,15.53
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-03-31,F:Free,,A:Normal value,14.63
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-04-30,F:Free,,A:Normal value,18.92
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-05-31,F:Free,,A:Normal value,17.56
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-06-30,F:Free,,A:Normal value,18.64
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-07-31,F:Free,,A:Normal value,17.46
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-08-31,F:Free,,A:Normal value,16.83
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-09-30,F:Free,,A:Normal value,16.58
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-10-31,F:Free,,A:Normal value,14.44
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-11-30,F:Free,,A:Normal value,12.44
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1981-12-31,F:Free,,A:Normal value,13.13
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1982-01-31,F:Free,,A:Normal value,14.21
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1982-02-28,F:Free,,A:Normal value,13.74
"BIS,WS_CBPOL,1.0",M.US,M:Monthly,US:United States,Per cent per year,Units,1982-03-31,F:Free,,A:Normal value,16.8
